ano,mes,cbo6,faixa_sm,mov,n,sal_medio
2023,9,212430,6_a_10SM,adm,21,9417.45
2023,9,212430,6_a_10SM,deslig,36,9792.13
2023,9,212430,acima_10SM,adm,2,13800.0
2023,9,212430,acima_10SM,deslig,2,28107.0
2023,9,212430,ate_3SM,adm,37,3105.53
2023,9,212430,ate_3SM,deslig,42,3036.86
2023,9,317105,3_a_6SM,adm,12,5910.18
2023,9,317105,3_a_6SM,deslig,18,5873.4
2023,9,317105,6_a_10SM,adm,9,10178.1
2023,9,317105,6_a_10SM,deslig,7,9783.13
2023,9,317105,acima_10SM,adm,5,17000.0
2023,9,317105,acima_10SM,deslig,3,15351.38
2023,9,317105,ate_3SM,adm,32,2359.37
2023,9,317105,ate_3SM,deslig,29,2528.04
2023,9,317110,3_a_6SM,adm,230,5561.3
2023,9,317110,3_a_6SM,deslig,225,5719.31
2023,9,317110,6_a_10SM,adm,194,10147.28
2023,9,317110,6_a_10SM,deslig,197,10175.5
2023,9,317110,acima_10SM,adm,76,17321.97
2023,9,317110,acima_10SM,deslig,80,17535.22
2023,9,317110,ate_3SM,adm,287,2454.45
2023,9,317110,ate_3SM,deslig,264,2590.56
2023,9,317115,3_a_6SM,adm,15,5260.53
2023,9,317115,3_a_6SM,deslig,20,5215.46
2023,9,317115,6_a_10SM,deslig,5,9316.58
2023,9,317115,ate_3SM,adm,37,2731.95
2023,9,317115,ate_3SM,deslig,32,3063.16
2023,9,317120,3_a_6SM,deslig,4,5824.17
2023,9,317120,6_a_10SM,adm,8,10515.0
2023,9,317120,6_a_10SM,deslig,3,10520.69
2023,9,317120,acima_10SM,adm,3,20333.33
2023,9,317120,acima_10SM,deslig,5,18007.45
2023,9,317120,ate_3SM,adm,11,2506.05
2023,9,317120,ate_3SM,deslig,10,2361.76
2023,9,317205,3_a_6SM,adm,4,4825.0
2023,9,317205,3_a_6SM,deslig,9,5028.53
2023,9,317205,6_a_10SM,adm,1,9200.0
2023,9,317205,6_a_10SM,deslig,1,10000.0
2023,9,317205,ate_3SM,adm,195,1960.6
2023,9,317205,ate_3SM,deslig,161,2066.43
2023,9,317210,3_a_6SM,adm,21,4767.94
2023,9,317210,3_a_6SM,deslig,48,5015.26
2023,9,317210,6_a_10SM,adm,4,11284.67
2023,9,317210,6_a_10SM,deslig,8,10241.62
2023,9,317210,acima_10SM,adm,2,18312.96
2023,9,317210,acima_10SM,deslig,2,14574.73
2023,9,317210,ate_3SM,adm,580,2128.83
2023,9,317210,ate_3SM,deslig,640,2152.35
2023,10,142505,3_a_6SM,adm,6,5250.53
2023,10,142505,3_a_6SM,deslig,9,5330.08
2023,10,142505,6_a_10SM,adm,12,11587.57
2023,10,142505,6_a_10SM,deslig,13,11826.92
2023,10,142505,acima_10SM,adm,34,20315.74
2023,10,142505,acima_10SM,deslig,28,20178.82
2023,10,142505,ate_3SM,adm,4,2850.0
2023,10,142505,ate_3SM,deslig,7,3061.41
2023,10,142510,3_a_6SM,adm,8,5622.25
2023,10,142510,3_a_6SM,deslig,10,6448.55
2023,10,142510,6_a_10SM,adm,9,11883.33
2023,10,142510,6_a_10SM,deslig,14,10746.55
2023,10,142510,acima_10SM,adm,77,23039.1
2023,10,142510,acima_10SM,deslig,140,21768.58
2023,10,142510,ate_3SM,adm,3,3462.0
2023,10,142510,ate_3SM,deslig,3,3195.68
2023,10,142515,3_a_6SM,adm,4,5544.91
2023,10,142515,3_a_6SM,deslig,12,5439.06
2023,10,142515,6_a_10SM,adm,4,11161.5
2023,10,142515,6_a_10SM,deslig,15,10750.76
2023,10,142515,acima_10SM,adm,27,21364.35
2023,10,142515,acima_10SM,deslig,32,23331.37
2023,10,142515,ate_3SM,adm,1,2500.0
2023,10,142515,ate_3SM,deslig,1,3831.66
2023,10,142520,3_a_6SM,adm,45,6132.34
2023,10,142520,3_a_6SM,deslig,89,5941.55
2023,10,142520,6_a_10SM,adm,65,10850.85
2023,10,142520,6_a_10SM,deslig,91,10801.14
2023,10,142520,acima_10SM,adm,130,19655.25
2023,10,142520,acima_10SM,deslig,145,19760.66
2023,10,142520,ate_3SM,adm,13,2863.17
2023,10,142520,ate_3SM,deslig,74,2839.09
2023,10,142525,3_a_6SM,adm,1,6000.0
2023,10,142525,3_a_6SM,deslig,1,6423.2
2023,10,142525,6_a_10SM,adm,1,8000.0
2023,10,142525,6_a_10SM,deslig,3,11850.13
2023,10,142525,acima_10SM,adm,13,19578.92
2023,10,142525,acima_10SM,deslig,16,18999.14
2023,10,142525,ate_3SM,adm,1,2538.91
2023,10,142525,ate_3SM,deslig,4,2652.05
2023,10,142530,3_a_6SM,adm,12,5066.35
2023,10,142530,3_a_6SM,deslig,17,5693.97
2023,10,142530,6_a_10SM,adm,6,11125.12
2023,10,142530,6_a_10SM,deslig,17,10785.5
2023,10,142530,acima_10SM,adm,19,23012.6
2023,10,142530,acima_10SM,deslig,20,20899.8
2023,10,142530,ate_3SM,adm,9,2832.03
2023,10,142530,ate_3SM,deslig,13,2530.18
2023,10,142535,3_a_6SM,adm,9,5499.1
2023,10,142535,3_a_6SM,deslig,9,5484.8
2023,10,142535,6_a_10SM,adm,6,9883.17
2023,10,142535,6_a_10SM,deslig,6,9465.59
2023,10,142535,acima_10SM,adm,6,15966.58
2023,10,142535,acima_10SM,deslig,8,18207.35
2023,10,142535,ate_3SM,adm,17,2345.82
2023,10,142535,ate_3SM,deslig,16,2254.23
2023,10,212305,3_a_6SM,adm,29,5341.75
2023,10,212305,3_a_6SM,deslig,38,5956.97
2023,10,212305,6_a_10SM,adm,40,10402.74
2023,10,212305,6_a_10SM,deslig,31,10162.01
2023,10,212305,acima_10SM,adm,20,17710.16
2023,10,212305,acima_10SM,deslig,19,17109.17
2023,10,212305,ate_3SM,adm,23,2674.68
2023,10,212305,ate_3SM,deslig,13,2995.05
2023,10,212310,3_a_6SM,adm,29,5980.72
2023,10,212310,3_a_6SM,deslig,28,5797.03
2023,10,212310,6_a_10SM,adm,9,10692.89
2023,10,212310,6_a_10SM,deslig,17,10601.54
2023,10,212310,acima_10SM,adm,1,15925.67
2023,10,212310,acima_10SM,deslig,7,18343.68
2023,10,212310,ate_3SM,adm,27,2859.17
2023,10,212310,ate_3SM,deslig,19,2608.46
2023,10,212315,3_a_6SM,adm,17,5820.78
2023,10,212315,3_a_6SM,deslig,16,5637.72
2023,10,212315,6_a_10SM,adm,8,11879.6
2023,10,212315,6_a_10SM,deslig,22,10857.15
2023,10,212315,acima_10SM,adm,14,17572.43
2023,10,212315,acima_10SM,deslig,21,16460.99
2023,10,212315,ate_3SM,adm,30,2512.54
2023,10,212315,ate_3SM,deslig,22,2469.55
2023,10,212320,3_a_6SM,adm,59,5913.29
2023,10,212320,3_a_6SM,deslig,52,5940.32
2023,10,212320,6_a_10SM,adm,55,10116.42
2023,10,212320,6_a_10SM,deslig,49,10374.33
2023,10,212320,acima_10SM,adm,34,16724.33
2023,10,212320,acima_10SM,deslig,26,18534.63
2023,10,212320,ate_3SM,adm,42,2733.98
2023,10,212320,ate_3SM,deslig,16,2976.38
2023,10,212405,3_a_6SM,adm,872,5876.86
2023,10,212405,3_a_6SM,deslig,797,5836.41
2023,10,212405,6_a_10SM,adm,911,10217.27
2023,10,212405,6_a_10SM,deslig,801,10356.83
2023,10,212405,acima_10SM,adm,355,16685.08
2023,10,212405,acima_10SM,deslig,372,16846.06
2023,10,212405,ate_3SM,adm,702,2785.73
2023,10,212405,ate_3SM,deslig,554,2778.73
2023,10,212410,3_a_6SM,adm,164,5504.29
2023,10,212410,3_a_6SM,deslig,144,5590.9
2023,10,212410,6_a_10SM,adm,91,9510.77
2023,10,212410,6_a_10SM,deslig,80,10142.63
2023,10,212410,acima_10SM,adm,14,19713.46
2023,10,212410,acima_10SM,deslig,25,20118.09
2023,10,212410,ate_3SM,adm,209,2460.52
2023,10,212410,ate_3SM,deslig,247,2609.23
2023,10,212415,3_a_6SM,adm,20,5352.93
2023,10,212415,3_a_6SM,deslig,39,5355.55
2023,10,212415,6_a_10SM,adm,8,9432.56
2023,10,212415,6_a_10SM,deslig,14,9876.5
2023,10,212415,acima_10SM,adm,6,17016.5
2023,10,212415,acima_10SM,deslig,5,14917.24
2023,10,212415,ate_3SM,adm,28,2578.14
2023,10,212415,ate_3SM,deslig,23,2995.42
2023,10,212420,3_a_6SM,adm,220,5252.54
2023,10,212420,3_a_6SM,deslig,237,5434.01
2023,10,212420,6_a_10SM,adm,79,9980.47
2023,10,212420,6_a_10SM,deslig,60,10242.99
2023,10,212420,acima_10SM,adm,14,16222.86
2023,10,212420,acima_10SM,deslig,34,18631.49
2023,10,212420,ate_3SM,adm,1265,2371.13
2023,10,212420,ate_3SM,deslig,1050,2409.06
2023,10,212425,3_a_6SM,adm,5,6962.47
2023,10,212425,3_a_6SM,deslig,3,4986.61
2023,10,212425,6_a_10SM,adm,17,11426.53
2023,10,212425,6_a_10SM,deslig,13,11097.25
2023,10,212425,acima_10SM,adm,39,18196.88
2023,10,212425,acima_10SM,deslig,38,19004.4
2023,10,212425,ate_3SM,adm,3,3298.44
2023,10,212425,ate_3SM,deslig,3,2816.21
2023,10,212430,3_a_6SM,adm,73,5656.21
2023,10,212430,3_a_6SM,deslig,65,5832.28
2023,10,212430,6_a_10SM,adm,23,9424.52
2023,10,212430,6_a_10SM,deslig,31,9567.72
2023,10,212430,acima_10SM,adm,8,17573.25
2023,10,212430,acima_10SM,deslig,3,15932.67
2023,10,212430,ate_3SM,adm,24,2958.56
2023,10,212430,ate_3SM,deslig,26,3009.44
2023,10,317105,3_a_6SM,adm,5,6730.9
2023,10,317105,3_a_6SM,deslig,11,6462.53
2023,10,317105,6_a_10SM,adm,6,10559.47
2023,10,317105,6_a_10SM,deslig,6,11505.59
2023,10,317105,acima_10SM,adm,2,16000.0
2023,10,317105,acima_10SM,deslig,1,15000.0
2023,10,317105,ate_3SM,adm,31,2300.57
2023,10,317105,ate_3SM,deslig,33,2516.23
2023,10,317110,3_a_6SM,adm,228,5616.05
2023,10,317110,3_a_6SM,deslig,294,5590.56
2023,10,317110,6_a_10SM,adm,171,10280.67
2023,10,317110,6_a_10SM,deslig,181,10036.86
2023,10,317110,acima_10SM,adm,88,17105.71
2023,10,317110,acima_10SM,deslig,74,16797.67
2023,10,317110,ate_3SM,adm,304,2526.3
2023,10,317110,ate_3SM,deslig,226,2722.92
2023,10,317115,3_a_6SM,adm,23,5108.92
2023,10,317115,3_a_6SM,deslig,31,4981.91
2023,10,317115,6_a_10SM,deslig,4,9296.94
2023,10,317115,ate_3SM,adm,35,2703.42
2023,10,317115,ate_3SM,deslig,36,2908.23
2023,10,317120,3_a_6SM,adm,8,5835.0
2023,10,317120,3_a_6SM,deslig,9,6344.43
2023,10,317120,6_a_10SM,adm,5,11624.76
2023,10,317120,6_a_10SM,deslig,5,10435.52
2023,10,317120,acima_10SM,adm,2,14200.0
2023,10,317120,ate_3SM,adm,25,2433.65
2023,10,317120,ate_3SM,deslig,18,2313.89
2023,10,317205,3_a_6SM,adm,8,5448.28
2023,10,317205,3_a_6SM,deslig,11,5399.59
2023,10,317205,6_a_10SM,adm,4,9673.61
2023,10,317205,6_a_10SM,deslig,4,8958.93
2023,10,317205,ate_3SM,adm,270,2043.43
2023,10,317205,ate_3SM,deslig,272,1869.29
2023,10,317210,3_a_6SM,adm,40,5456.14
2023,10,317210,3_a_6SM,deslig,49,5224.03
2023,10,317210,6_a_10SM,adm,7,9774.29
2023,10,317210,6_a_10SM,deslig,4,11416.57
2023,10,317210,acima_10SM,adm,1,16000.0
2023,10,317210,acima_10SM,deslig,1,17692.4
2023,10,317210,ate_3SM,adm,678,2097.12
2023,10,317210,ate_3SM,deslig,560,2138.61
2023,11,142505,3_a_6SM,adm,7,5157.59
2023,11,142505,3_a_6SM,deslig,13,6373.38
2023,11,142505,6_a_10SM,adm,8,10735.97
2023,11,142505,6_a_10SM,deslig,13,10417.13
2023,11,142505,acima_10SM,adm,30,22578.63
2023,11,142505,acima_10SM,deslig,26,23530.1
2023,11,142505,ate_3SM,adm,5,2520.0
2023,11,142505,ate_3SM,deslig,8,3331.5
2023,11,142510,3_a_6SM,adm,6,5922.02
2023,11,142510,3_a_6SM,deslig,9,5867.22
2023,11,142510,6_a_10SM,adm,11,10319.91
2023,11,142510,6_a_10SM,deslig,19,10954.39
2023,11,142510,acima_10SM,adm,64,23821.86
2023,11,142510,acima_10SM,deslig,87,22396.46
2023,11,142510,ate_3SM,adm,3,3034.67
2023,11,142510,ate_3SM,deslig,6,2764.35
2023,11,142515,3_a_6SM,adm,6,6211.0
2023,11,142515,3_a_6SM,deslig,5,5349.88
2023,11,142515,6_a_10SM,adm,12,11413.92
2023,11,142515,6_a_10SM,deslig,10,10974.0
2023,11,142515,acima_10SM,adm,26,21050.07
2023,11,142515,acima_10SM,deslig,28,21631.48
2023,11,142515,ate_3SM,adm,6,2615.33
2023,11,142515,ate_3SM,deslig,1,3487.05
2023,11,142520,3_a_6SM,adm,24,5698.37
2023,11,142520,3_a_6SM,deslig,35,6451.67
2023,11,142520,6_a_10SM,adm,101,10624.77
2023,11,142520,6_a_10SM,deslig,93,10603.46
2023,11,142520,acima_10SM,adm,112,20303.45
2023,11,142520,acima_10SM,deslig,130,21124.78
2023,11,142520,ate_3SM,adm,5,2540.0
2023,11,142520,ate_3SM,deslig,14,2743.48
2023,11,142525,3_a_6SM,adm,4,4575.0
2023,11,142525,3_a_6SM,deslig,2,6868.91
2023,11,142525,6_a_10SM,adm,4,12627.89
2023,11,142525,6_a_10SM,deslig,3,11344.83
2023,11,142525,acima_10SM,adm,11,24486.24
2023,11,142525,acima_10SM,deslig,22,20084.52
2023,11,142525,ate_3SM,deslig,1,2611.1
2023,11,142530,3_a_6SM,adm,12,5765.83
2023,11,142530,3_a_6SM,deslig,16,5870.82
2023,11,142530,6_a_10SM,adm,9,10747.09
2023,11,142530,6_a_10SM,deslig,11,11159.87
2023,11,142530,acima_10SM,adm,15,22177.74
2023,11,142530,acima_10SM,deslig,16,22613.83
2023,11,142530,ate_3SM,adm,7,2690.84
2023,11,142530,ate_3SM,deslig,12,2586.25
2023,11,142535,3_a_6SM,adm,3,5000.0
2023,11,142535,3_a_6SM,deslig,9,6154.21
2023,11,142535,6_a_10SM,adm,7,10385.65
2023,11,142535,6_a_10SM,deslig,7,10492.76
2023,11,142535,acima_10SM,adm,8,16852.88
2023,11,142535,acima_10SM,deslig,7,18349.36
2023,11,142535,ate_3SM,adm,15,2580.68
2023,11,142535,ate_3SM,deslig,19,2262.13
2023,11,212305,3_a_6SM,adm,34,5696.93
2023,11,212305,3_a_6SM,deslig,44,5929.27
2023,11,212305,6_a_10SM,adm,37,11006.11
2023,11,212305,6_a_10SM,deslig,41,10060.89
2023,11,212305,acima_10SM,adm,14,16430.94
2023,11,212305,acima_10SM,deslig,16,15945.06
2023,11,212305,ate_3SM,adm,17,2388.85
2023,11,212305,ate_3SM,deslig,16,2606.72
2023,11,212310,3_a_6SM,adm,11,5407.77
2023,11,212310,3_a_6SM,deslig,12,5813.92
2023,11,212310,6_a_10SM,adm,7,10207.74
2023,11,212310,6_a_10SM,deslig,12,11800.22
2023,11,212310,acima_10SM,adm,6,17381.76
2023,11,212310,acima_10SM,deslig,11,16913.47
2023,11,212310,ate_3SM,adm,24,2703.0
2023,11,212310,ate_3SM,deslig,17,2646.59
2023,11,212315,3_a_6SM,adm,21,5175.68
2023,11,212315,3_a_6SM,deslig,31,5764.06
2023,11,212315,6_a_10SM,adm,11,10461.45
2023,11,212315,6_a_10SM,deslig,25,10571.21
2023,11,212315,acima_10SM,adm,11,17063.64
2023,11,212315,acima_10SM,deslig,9,15348.91
2023,11,212315,ate_3SM,adm,27,2606.89
2023,11,212315,ate_3SM,deslig,26,2436.85
2023,11,212320,3_a_6SM,adm,47,6041.97
2023,11,212320,3_a_6SM,deslig,44,5798.37
2023,11,212320,6_a_10SM,adm,55,9978.45
2023,11,212320,6_a_10SM,deslig,42,10502.39
2023,11,212320,acima_10SM,adm,29,17751.39
2023,11,212320,acima_10SM,deslig,29,17248.03
2023,11,212320,ate_3SM,adm,33,2862.47
2023,11,212320,ate_3SM,deslig,17,3163.75
2023,11,212405,3_a_6SM,adm,742,5846.42
2023,11,212405,3_a_6SM,deslig,629,5807.76
2023,11,212405,6_a_10SM,adm,852,10192.05
2023,11,212405,6_a_10SM,deslig,678,10301.78
2023,11,212405,acima_10SM,adm,336,16322.12
2023,11,212405,acima_10SM,deslig,323,16789.26
2023,11,212405,ate_3SM,adm,612,2790.24
2023,11,212405,ate_3SM,deslig,427,2798.21
2023,11,212410,3_a_6SM,adm,149,5594.04
2023,11,212410,3_a_6SM,deslig,130,5501.88
2023,11,212410,6_a_10SM,adm,88,9774.17
2023,11,212410,6_a_10SM,deslig,71,9936.47
2023,11,212410,acima_10SM,adm,16,16975.0
2023,11,212410,acima_10SM,deslig,12,16248.02
2023,11,212410,ate_3SM,adm,191,2392.61
2023,11,212410,ate_3SM,deslig,171,2460.76
2023,11,212415,3_a_6SM,adm,29,5733.29
2023,11,212415,3_a_6SM,deslig,35,5398.14
2023,11,212415,6_a_10SM,adm,12,9672.58
2023,11,212415,6_a_10SM,deslig,11,9116.11
2023,11,212415,acima_10SM,adm,2,17000.0
2023,11,212415,acima_10SM,deslig,3,15163.31
2023,11,212415,ate_3SM,adm,32,2737.7
2023,11,212415,ate_3SM,deslig,21,2798.69
2023,11,212420,3_a_6SM,adm,232,5302.62
2023,11,212420,3_a_6SM,deslig,240,5587.48
2023,11,212420,6_a_10SM,adm,79,9910.77
2023,11,212420,6_a_10SM,deslig,56,9898.37
2023,11,212420,acima_10SM,adm,36,35491.78
2023,11,212420,acima_10SM,deslig,25,19813.7
2023,11,212420,ate_3SM,adm,749,2402.2
2023,11,212420,ate_3SM,deslig,674,2390.09
2023,11,212425,3_a_6SM,adm,2,5000.0
2023,11,212425,3_a_6SM,deslig,7,6099.14
2023,11,212425,6_a_10SM,adm,15,10523.19
2023,11,212425,6_a_10SM,deslig,18,11033.09
2023,11,212425,acima_10SM,adm,30,16783.64
2023,11,212425,acima_10SM,deslig,21,17210.93
2023,11,212425,ate_3SM,adm,2,2518.4
2023,11,212430,3_a_6SM,adm,57,5734.73
2023,11,212430,3_a_6SM,deslig,36,5761.38
2023,11,212430,6_a_10SM,adm,22,9869.06
2023,11,212430,6_a_10SM,deslig,14,9952.7
2023,11,212430,acima_10SM,adm,2,18688.5
2023,11,212430,acima_10SM,deslig,2,15441.7
2023,11,212430,ate_3SM,adm,23,3144.41
2023,11,212430,ate_3SM,deslig,25,3111.45
2023,11,317105,3_a_6SM,adm,9,5524.49
2023,11,317105,3_a_6SM,deslig,6,5197.65
2023,11,317105,6_a_10SM,adm,4,10186.0
2023,11,317105,6_a_10SM,deslig,5,10145.38
2023,11,317105,acima_10SM,adm,1,21850.0
2023,11,317105,acima_10SM,deslig,5,19905.8
2023,11,317105,ate_3SM,adm,30,2332.76
2023,11,317105,ate_3SM,deslig,30,2283.86
2023,11,317110,3_a_6SM,adm,181,5581.41
2023,11,317110,3_a_6SM,deslig,220,5719.87
2023,11,317110,6_a_10SM,adm,146,10145.0
2023,11,317110,6_a_10SM,deslig,180,10134.29
2023,11,317110,acima_10SM,adm,62,17807.72
2023,11,317110,acima_10SM,deslig,76,17204.08
2023,11,317110,ate_3SM,adm,313,2520.56
2023,11,317110,ate_3SM,deslig,206,2668.93
2023,11,317115,3_a_6SM,adm,13,5218.32
2023,11,317115,3_a_6SM,deslig,23,5135.86
2023,11,317115,6_a_10SM,deslig,2,8286.5
2023,11,317115,ate_3SM,adm,26,2483.67
2023,11,317115,ate_3SM,deslig,27,2683.5
2023,11,317120,3_a_6SM,adm,5,5446.0
2023,11,317120,3_a_6SM,deslig,3,5563.62
2023,11,317120,6_a_10SM,adm,7,10137.14
2023,11,317120,6_a_10SM,deslig,3,11378.03
2023,11,317120,acima_10SM,adm,4,22239.99
2023,11,317120,acima_10SM,deslig,2,19032.0
2023,11,317120,ate_3SM,adm,12,2356.84
2023,11,317120,ate_3SM,deslig,9,2301.18
2023,11,317205,3_a_6SM,adm,6,5934.87
2023,11,317205,3_a_6SM,deslig,10,5302.35
2023,11,317205,6_a_10SM,adm,2,9229.0
2023,11,317205,6_a_10SM,deslig,4,9154.71
2023,11,317205,acima_10SM,deslig,2,19004.6
2023,11,317205,ate_3SM,adm,236,2110.42
2023,11,317205,ate_3SM,deslig,150,2086.02
2023,11,317210,3_a_6SM,adm,19,5316.95
2023,11,317210,3_a_6SM,deslig,34,4905.99
2023,11,317210,6_a_10SM,adm,4,10300.0
2023,11,317210,6_a_10SM,deslig,4,10216.42
2023,11,317210,acima_10SM,adm,3,16805.56
2023,11,317210,acima_10SM,deslig,1,15528.02
2023,11,317210,ate_3SM,adm,569,2153.43
2023,11,317210,ate_3SM,deslig,473,2190.48
2023,12,142505,3_a_6SM,adm,4,5535.79
2023,12,142505,3_a_6SM,deslig,4,5261.92
2023,12,142505,6_a_10SM,adm,12,10225.24
2023,12,142505,6_a_10SM,deslig,9,11860.95
2023,12,142505,acima_10SM,adm,15,20293.05
2023,12,142505,acima_10SM,deslig,24,23828.73
2023,12,142505,ate_3SM,adm,5,2577.9
2023,12,142505,ate_3SM,deslig,3,2784.15
2023,12,142510,3_a_6SM,adm,8,6218.03
2023,12,142510,3_a_6SM,deslig,10,6470.73
2023,12,142510,6_a_10SM,adm,12,10750.59
2023,12,142510,6_a_10SM,deslig,23,10768.67
2023,12,142510,acima_10SM,adm,68,21811.82
2023,12,142510,acima_10SM,deslig,119,22020.32
2023,12,142510,ate_3SM,adm,3,2821.02
2023,12,142510,ate_3SM,deslig,3,2515.17
2023,12,142515,3_a_6SM,adm,2,5250.0
2023,12,142515,3_a_6SM,deslig,8,5374.77
2023,12,142515,6_a_10SM,adm,4,12522.14
2023,12,142515,6_a_10SM,deslig,10,11103.33
2023,12,142515,acima_10SM,adm,20,26151.74
2023,12,142515,acima_10SM,deslig,30,23844.86
2023,12,142515,ate_3SM,adm,5,2716.03
2023,12,142515,ate_3SM,deslig,3,2000.0
2023,12,142520,3_a_6SM,adm,32,5570.17
2023,12,142520,3_a_6SM,deslig,39,6118.01
2023,12,142520,6_a_10SM,adm,54,10513.84
2023,12,142520,6_a_10SM,deslig,89,10347.14
2023,12,142520,acima_10SM,adm,81,19940.93
2023,12,142520,acima_10SM,deslig,125,19478.23
2023,12,142520,ate_3SM,adm,7,2859.43
2023,12,142520,ate_3SM,deslig,10,2769.33
2023,12,142525,3_a_6SM,adm,2,6369.41
2023,12,142525,3_a_6SM,deslig,3,6281.63
2023,12,142525,6_a_10SM,deslig,5,10043.63
2023,12,142525,acima_10SM,adm,14,21450.64
2023,12,142525,acima_10SM,deslig,14,19837.06
2023,12,142530,3_a_6SM,adm,3,4700.0
2023,12,142530,3_a_6SM,deslig,13,5515.64
2023,12,142530,6_a_10SM,adm,8,10512.21
2023,12,142530,6_a_10SM,deslig,14,10415.18
2023,12,142530,acima_10SM,adm,11,21700.18
2023,12,142530,acima_10SM,deslig,27,20456.15
2023,12,142530,ate_3SM,adm,4,3082.43
2023,12,142530,ate_3SM,deslig,16,3058.16
2023,12,142535,3_a_6SM,adm,13,5361.92
2023,12,142535,3_a_6SM,deslig,19,6031.29
2023,12,142535,6_a_10SM,adm,6,9638.67
2023,12,142535,6_a_10SM,deslig,18,9831.73
2023,12,142535,acima_10SM,adm,6,17416.67
2023,12,142535,acima_10SM,deslig,13,16384.49
2023,12,142535,ate_3SM,adm,14,2389.85
2023,12,142535,ate_3SM,deslig,8,2312.67
2023,12,212305,3_a_6SM,adm,34,5827.42
2023,12,212305,3_a_6SM,deslig,30,5693.43
2023,12,212305,6_a_10SM,adm,37,10110.26
2023,12,212305,6_a_10SM,deslig,39,10491.7
2023,12,212305,acima_10SM,adm,12,16026.71
2023,12,212305,acima_10SM,deslig,32,16567.47
2023,12,212305,ate_3SM,adm,11,2868.76
2023,12,212305,ate_3SM,deslig,20,2491.46
2023,12,212310,3_a_6SM,adm,8,5422.12
2023,12,212310,3_a_6SM,deslig,11,6071.58
2023,12,212310,6_a_10SM,adm,7,11239.77
2023,12,212310,6_a_10SM,deslig,7,9760.5
2023,12,212310,acima_10SM,adm,5,16225.8
2023,12,212310,acima_10SM,deslig,8,15167.67
2023,12,212310,ate_3SM,adm,18,2516.63
2023,12,212310,ate_3SM,deslig,18,2946.66
2023,12,212315,3_a_6SM,adm,10,5727.99
2023,12,212315,3_a_6SM,deslig,16,5774.66
2023,12,212315,6_a_10SM,adm,13,10497.5
2023,12,212315,6_a_10SM,deslig,18,11053.83
2023,12,212315,acima_10SM,adm,8,15436.93
2023,12,212315,acima_10SM,deslig,20,19412.27
2023,12,212315,ate_3SM,adm,20,2545.89
2023,12,212315,ate_3SM,deslig,23,2450.02
2023,12,212320,3_a_6SM,adm,52,5371.34
2023,12,212320,3_a_6SM,deslig,49,5786.57
2023,12,212320,6_a_10SM,adm,52,10238.91
2023,12,212320,6_a_10SM,deslig,38,9973.82
2023,12,212320,acima_10SM,adm,26,18207.73
2023,12,212320,acima_10SM,deslig,21,17277.49
2023,12,212320,ate_3SM,adm,40,2722.67
2023,12,212320,ate_3SM,deslig,44,2883.22
2023,12,212405,3_a_6SM,adm,691,5824.55
2023,12,212405,3_a_6SM,deslig,748,5924.17
2023,12,212405,6_a_10SM,adm,671,10225.16
2023,12,212405,6_a_10SM,deslig,723,10276.47
2023,12,212405,acima_10SM,adm,304,21009.84
2023,12,212405,acima_10SM,deslig,357,16297.2
2023,12,212405,ate_3SM,adm,573,2775.21
2023,12,212405,ate_3SM,deslig,491,2786.18
2023,12,212410,3_a_6SM,adm,105,5556.23
2023,12,212410,3_a_6SM,deslig,107,5665.0
2023,12,212410,6_a_10SM,adm,67,10157.35
2023,12,212410,6_a_10SM,deslig,64,9971.75
2023,12,212410,acima_10SM,adm,20,16562.46
2023,12,212410,acima_10SM,deslig,24,16837.46
2023,12,212410,ate_3SM,adm,182,2556.14
2023,12,212410,ate_3SM,deslig,190,2592.22
2023,12,212415,3_a_6SM,adm,24,5384.74
2023,12,212415,3_a_6SM,deslig,33,4839.87
2023,12,212415,6_a_10SM,adm,5,10042.63
2023,12,212415,6_a_10SM,deslig,8,9887.42
2023,12,212415,acima_10SM,adm,5,15260.0
2023,12,212415,acima_10SM,deslig,5,17302.22
2023,12,212415,ate_3SM,adm,16,2749.25
2023,12,212415,ate_3SM,deslig,36,3141.54
2023,12,212420,3_a_6SM,adm,181,5412.39
2023,12,212420,3_a_6SM,deslig,197,5417.63
2023,12,212420,6_a_10SM,adm,58,10007.83
2023,12,212420,6_a_10SM,deslig,59,10167.18
2023,12,212420,acima_10SM,adm,34,17078.51
2023,12,212420,acima_10SM,deslig,25,15396.3
2023,12,212420,ate_3SM,adm,724,2306.42
2023,12,212420,ate_3SM,deslig,738,2443.67
2023,12,212425,3_a_6SM,adm,2,6813.0
2023,12,212425,3_a_6SM,deslig,1,6933.0
2023,12,212425,6_a_10SM,adm,12,11284.65
2023,12,212425,6_a_10SM,deslig,11,11118.46
2023,12,212425,acima_10SM,adm,22,17461.46
2023,12,212425,acima_10SM,deslig,31,17223.34
2023,12,212425,ate_3SM,adm,1,2000.0
2023,12,212425,ate_3SM,deslig,3,3236.25
2023,12,212430,3_a_6SM,adm,30,5908.96
2023,12,212430,3_a_6SM,deslig,64,5862.32
2023,12,212430,6_a_10SM,adm,17,10610.87
2023,12,212430,6_a_10SM,deslig,29,9802.49
2023,12,212430,acima_10SM,adm,1,23000.0
2023,12,212430,acima_10SM,deslig,1,17236.8
2023,12,212430,ate_3SM,adm,26,2776.52
2023,12,212430,ate_3SM,deslig,28,3223.27
